condition,noise,run,node,epoch,grad_slope,grad_thresh,grad_pass,acc_variance,var_thresh,var_pass,local_converged,global_flag_value,log_reported_node,val_accuracy,source_file
cascaded_dp,1.0,1,ml2,33,,,,,,,,,,0.8812,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,34,,,,,,,,,,0.8840,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,35,,,,,,,,,,0.8821,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,36,,,,,,,,,,0.8921,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,37,,,,,,,,,,0.8850,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,38,,,,,,,,,,0.8876,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,39,,,,,,,,,,0.8899,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,40,,,,,,,,,,0.8901,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,41,,,,,,,,,,0.8910,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,42,,,,,,,,,,0.8922,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,43,,,,,,,,,,0.8901,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,44,,,,,,,,,,0.8913,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,45,,,,,,,,,,0.8818,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,46,,,,,,,,,,0.8887,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,47,,,,,,,,,,0.8936,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,48,,,,,,,,,,0.8917,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,49,,,,,,,,,,0.8891,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.0,1,ml2,50,,,,,,,,,,0.8856,exp_cascaded_dp_1.0_ml2_run1.log
cascaded_dp,1.5,1,ml1,1,,,,,,,,,,0.4586,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,2,,,,,,,,,,0.5670,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,3,,,,,,,,,,0.5871,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,4,,,,,,,,,,0.6269,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,5,,,,,,,,,,0.6406,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,6,2.065360,0.421700,False,0.00102041,0.00002240,False,False,0.0000,0,0.6500,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,7,3.229267,0.421700,False,0.00047259,0.00002240,False,False,0.0000,0,0.6348,exp_cascaded_dp_1.5_ml1_run1.log
cascaded_dp,1.5,1,ml1,8,1.507026,0.421700,False,0.00008876,0.00002240,False,False,0.0000,0,0.6522,exp_cascaded_dp_1.5_ml1_run1.log
